"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"215" "c14.l31" 31 14 "Lz.Fa.73.06_19_18" 725 638 1191.355 1230.991 43.0714178313183 508.085523715629 1218.00933333333 1218.00933333333 36.0714178313183 515.085523715629 479.014105884311 479.232640245993 496.510270283101 444.9527064892 442.37967133005 443.666188909625 1191.355 1230.991 1211.173 477.540526025927 476.142369709301 476.841447867614 1184.425 1224.072 1204.2485 0 1 675 0 1 0 0 0
"216" "c14.l32" 32 14 "Lz.Fa.73.06_19_18" 784 638 1230.991 1270.628 25.7571087245086 508.085523715629 1253.75397818306 1253.75397818306 18.7571087245086 515.085523715629 496.32841499112 496.510270283101 504.603214937335 442.37967133005 441.16222585616 441.770948593105 1230.991 1270.628 1250.8095 476.142369709301 475.475244471898 475.8088070906 1224.072 1263.72 1243.896 0 1 675 0 NA 0 -1 1
"217" "c14.l33" 33 14 "Lz.Fa.73.06_19_18" 841 720 1270.628 1310.264 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 441.16222585616 428.171031528735 434.666628692447 1270.628 1310.264 1290.446 475.475244471898 461.857513792406 468.666379132152 1263.72 1303.368 1283.544 1 1 675 2 NA 0 -2 2
"252" "c15.l30" 30 15 "Lz.Fa.73.06_19_18" 725 638 1144.777 1184.425 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 477.570315107269 477.540526025927 477.555420566598 1144.777 1184.425 1164.601 515.085523715629 515.085523715629 515.085523715629 1144.777 1184.425 1173.49070425187 1 1 675 2 NA -1 1 1
"253" "c15.l31" 31 15 "Lz.Fa.73.06_19_18" 725 638 1184.425 1224.072 43.0714178313183 508.085523715629 1218.00933333333 1218.00933333333 36.0714178313183 515.085523715629 479.014105884311 479.232640245993 496.510270283101 477.540526025927 476.142369709301 476.841447867614 1184.425 1224.072 1204.2485 515.085523715629 515.085523715629 515.085523715629 1184.425 1224.072 1218.00933333333 0 1 675 0 NA -1 0 1
"254" "c15.l32" 32 15 "Lz.Fa.73.06_19_18" 784 638 1224.072 1263.72 25.7571087245086 508.085523715629 1253.75397818306 1253.75397818306 18.7571087245086 515.085523715629 496.32841499112 496.510270283101 504.603214937335 476.142369709301 475.475244471898 475.8088070906 1224.072 1263.72 1243.896 515.085523715629 515.085523715629 515.085523715629 1224.072 1263.72 1253.75397818306 0 1 675 0 NA -1 -1 1
"65" "c10.l33" 33 10 "Lz.Fa.73.06_19_18" 841 720 1276.504 1315.375 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 288.772054945084 278.563419122434 283.667737033759 1276.504 1315.375 1295.9395 322.530010024392 311.704972996545 317.117491510469 1276.436 1315.336 1295.886 1 1 808 3 NA -1 1 1
"66" "c10.l34" 34 10 "Lz.Fa.73.06_19_18" 874 756 1315.375 1354.245 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 278.563419122434 266.322674477522 272.443046799978 1315.375 1354.245 1334.81 311.704972996545 298.00454295302 304.854757974783 1315.336 1354.236 1334.786 0 1 808 0 NA -1 0 1
"67" "c10.l35" 35 10 "Lz.Fa.73.06_19_18" 921 790 1354.245 1393.116 12.2905981891101 469.610087511274 1374.13226666667 1374.13226666667 5.2905981891101 476.610087511274 471.319489322164 473.570530276509 480.921247568046 266.322674477522 265.351463395458 265.83706893649 1354.245 1393.116 1373.6805 298.00454295302 297.52509485776 297.76481890539 1354.236 1393.136 1373.686 1 1 808 3 NA -1 -1 1
"483" "c7.l33" 33 7 "Lz.Fa.73.06_19_18" 841 720 1278.328 1317.162 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 161.763425745357 153.873895802348 157.818660773852 1278.328 1317.162 1297.745 215.806430065146 206.930105367629 211.368267716387 1278.529 1317.401 1297.965 0 1 808 0 NA 2 1 2
"484" "c7.l34" 34 7 "Lz.Fa.73.06_19_18" 874 756 1317.162 1355.995 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 153.873895802348 147.124972006924 150.499433904636 1317.162 1355.995 1336.5785 206.930105367629 197.844375799538 202.387240583584 1317.401 1356.272 1336.8365 1 1 808 2 NA 2 0 2
"521" "c8.l33" 33 8 "Lz.Fa.73.06_19_18" 841 720 1278.529 1317.401 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 215.806430065146 206.930105367629 211.368267716387 1278.529 1317.401 1297.965 265.408926093486 255.626887816435 260.51790695496 1276.932 1315.785 1296.3585 0 1 808 0 NA 1 1 1
"522" "c8.l34" 34 8 "Lz.Fa.73.06_19_18" 874 756 1317.401 1356.272 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 206.930105367629 197.844375799538 202.387240583584 1317.401 1356.272 1336.8365 255.626887816435 244.396358925719 250.011623371077 1315.785 1354.638 1335.2115 0 1 808 0 NA 1 0 1
"523" "c8.l35" 35 8 "Lz.Fa.73.06_19_18" 921 790 1356.272 1395.144 12.2905981891101 469.610087511274 1374.13226666667 1374.13226666667 5.2905981891101 476.610087511274 471.319489322164 473.570530276509 480.921247568046 197.844375799538 195.810250997118 196.827313398328 1356.272 1395.144 1375.708 244.396358925719 243.084809633057 243.740584279388 1354.638 1393.491 1374.0645 1 1 808 2 NA 1 -1 1
"559" "c9.l33" 33 9 "Lz.Fa.73.06_19_18" 841 720 1276.932 1315.785 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 265.408926093486 255.626887816435 260.51790695496 1276.932 1315.785 1296.3585 288.772054945084 278.563419122434 283.667737033759 1276.504 1315.375 1295.9395 0 1 808 0 NA 0 1 1
"560" "c9.l34" 34 9 "Lz.Fa.73.06_19_18" 874 756 1315.785 1354.638 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 255.626887816435 244.396358925719 250.011623371077 1315.785 1354.638 1335.2115 278.563419122434 266.322674477522 272.443046799978 1315.375 1354.245 1334.81 0 1 808 0 1 0 0 0
"561" "c9.l35" 35 9 "Lz.Fa.73.06_19_18" 921 790 1354.638 1393.491 12.2905981891101 469.610087511274 1374.13226666667 1374.13226666667 5.2905981891101 476.610087511274 471.319489322164 473.570530276509 480.921247568046 244.396358925719 243.084809633057 243.740584279388 1354.638 1393.491 1374.0645 266.322674477522 265.351463395458 265.83706893649 1354.245 1393.116 1373.6805 1 1 808 1 NA 0 -1 1
"221" "c14.l37" 37 14 "Lz.Fa.73.06_19_18" 999 883 1429.173 1468.809 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 410.40095509651 409.49194742983 409.94645126317 1429.173 1468.809 1448.991 443.18220055898 442.686336113876 442.934268336428 1422.31 1461.957 1442.1335 1 1 927 2 NA 0 1 1
"222" "c14.l38" 38 14 "Lz.Fa.73.06_19_18" 1015 939 1468.809 1508.445 0 474.099185844587 1504.80381170253 1487.91840858327 -7 481.099185844587 488.391167058382 NA NA 409.49194742983 405.86 405.86 1468.809 1513.445 1505.445 442.686336113876 439.044 439.044 1461.957 1513.445 1498.605 1 1 927 2 1 0 0 0
"334" "c3.l36" 36 3 "Lz.Fa.73.06_19_18" 963 838 1396.427 1435.085 7.26767173595087 474.098989728452 1421.22813624885 1421.22813624885 0.26767173595087 481.098989728452 480.831317992501 480.921247568046 482.077139153975 48.7926256155667 47.7343233109741 48.2634744632704 1396.427 1435.085 1415.756 75.6761233546205 74.6824353896813 75.1792793721509 1400.051 1438.783 1419.417 0 1 970 0 NA 1 1 1
"335" "c3.l37" 37 3 "Lz.Fa.73.06_19_18" 999 883 1435.085 1473.742 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 47.7343233109741 42.2546149738278 44.9944691424009 1435.085 1473.742 1454.4135 74.6824353896813 69.542355083213 72.1123952364472 1438.783 1477.516 1458.1495 1 1 970 3 NA 1 0 1
"372" "c4.l36" 36 4 "Lz.Fa.73.06_19_18" 963 838 1400.051 1438.783 7.26767173595087 474.098989728452 1421.22813624885 1421.22813624885 0.26767173595087 481.098989728452 480.831317992501 480.921247568046 482.077139153975 75.6761233546205 74.6824353896813 75.1792793721509 1400.051 1438.783 1419.417 99.5779093587524 98.6416692056339 99.1097892821931 1400.303 1439.236 1419.7695 1 1 970 2 NA 0 1 1
"373" "c4.l37" 37 4 "Lz.Fa.73.06_19_18" 999 883 1438.783 1477.516 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 74.6824353896813 69.542355083213 72.1123952364472 1438.783 1477.516 1458.1495 98.6416692056339 93.8035479890528 96.2226085973434 1439.236 1478.169 1458.7025 0 1 970 0 1 0 0 0
"374" "c4.l38" 38 4 "Lz.Fa.73.06_19_18" 1015 939 1477.516 1516.248 0 474.099185844587 1504.80381170253 1487.91840858327 -7 481.099185844587 488.391167058382 NA NA 69.542355083213 64.553 64.553 1477.516 1521.248 1513.248 93.8035479890528 88.814 88.814 1478.169 1522.102 1514.102 1 1 970 1 NA 0 -1 1
"410" "c5.l36" 36 5 "Lz.Fa.73.06_19_18" 963 838 1400.303 1439.236 7.26767173595087 474.098989728452 1421.22813624885 1421.22813624885 0.26767173595087 481.098989728452 480.831317992501 480.921247568046 482.077139153975 99.5779093587524 98.6416692056339 99.1097892821931 1400.303 1439.236 1419.7695 120.161338754665 119.274570761424 119.717954758044 1397.961 1436.855 1417.408 0 1 970 0 NA -1 1 1
"411" "c5.l37" 37 5 "Lz.Fa.73.06_19_18" 999 883 1439.236 1478.169 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 98.6416692056339 93.8035479890528 96.2226085973434 1439.236 1478.169 1458.7025 119.274570761424 114.696486749011 116.985528755218 1436.855 1475.75 1456.3025 0 1 970 0 NA -1 0 1
"449" "c6.l37" 37 6 "Lz.Fa.73.06_19_18" 999 883 1436.855 1475.75 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 119.274570761424 114.696486749011 116.985528755218 1436.855 1475.75 1456.3025 143.474843146954 139.201756042234 141.338299594594 1433.663 1472.497 1453.08 1 1 970 1 NA -2 0 2
"412" "c5.l38" 38 5 "Lz.Fa.73.06_19_18" 1015 939 1478.169 1517.102 0 474.099185844587 1504.80381170253 1487.91840858327 -7 481.099185844587 488.391167058382 NA NA 93.8035479890528 88.814 88.814 1478.169 1522.102 1514.102 114.696486749011 109.814 109.814 1475.75 1522.102 1511.645 0 1 994 0 1 0 0 0
