"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"529" "c6.l53" 53 6 "St.Fs.55.06_28_2018" 754 763 1558.62 1588.601 19.2757616466332 177.717047874884 1563.08285465588 1570.97366040293 12.2757616466332 184.717047874884 172.621730994076 176.199394279304 177.945447509962 116.251596195937 112.576289262053 114.413942728995 1558.62 1588.601 1573.6105 140.08885084152 136.657407686483 138.373129264002 1564.301 1594.191 1579.246 0 1 787 0 NA 1 1 1
"530" "c6.l54" 54 6 "St.Fs.55.06_28_2018" 782 783 1588.601 1618.581 14.5367441345399 174.603636401197 1601.15932006459 1599.96134464979 7.5367441345399 181.603636401197 174.071014613193 177.945447509962 180.630088427939 112.576289262053 110.08862804118 111.332458651617 1588.601 1618.581 1603.591 136.657407686483 134.542647402049 135.600027544266 1594.191 1624.082 1609.1365 0 1 787 0 NA 1 0 1
"531" "c6.l55" 55 6 "St.Fs.55.06_28_2018" 800 810 1618.581 1648.562 10.4225245432964 176.311209691877 1633.64823882399 1651.03353377907 3.4225245432964 183.311209691877 180.726831226468 180.630088427939 185.129490017004 110.08862804118 108.273695375182 109.181161708181 1618.581 1648.562 1633.5715 134.542647402049 133.350009537534 133.946328469791 1624.082 1653.973 1639.0275 0 1 787 0 NA 1 -1 1
"625" "c7.l53" 53 7 "St.Fs.55.06_28_2018" 754 763 1564.301 1594.191 19.2757616466332 177.717047874884 1563.08285465588 1570.97366040293 12.2757616466332 184.717047874884 172.621730994076 176.199394279304 177.945447509962 140.08885084152 136.657407686483 138.373129264002 1564.301 1594.191 1579.246 165.462866226159 162.291008470876 163.876937348517 1571.31 1601.107 1586.2085 1 1 787 1 NA 0 1 1
"626" "c7.l54" 54 7 "St.Fs.55.06_28_2018" 782 783 1594.191 1624.082 14.5367441345399 174.603636401197 1601.15932006459 1599.96134464979 7.5367441345399 181.603636401197 174.071014613193 177.945447509962 180.630088427939 136.657407686483 134.542647402049 135.600027544266 1594.191 1624.082 1609.1365 162.291008470876 160.573189622812 161.432099046844 1601.107 1630.904 1616.0055 0 1 787 0 1 0 0 0
"627" "c7.l55" 55 7 "St.Fs.55.06_28_2018" 800 810 1624.082 1653.973 10.4225245432964 176.311209691877 1633.64823882399 1651.03353377907 3.4225245432964 183.311209691877 180.726831226468 180.630088427939 185.129490017004 134.542647402049 133.350009537534 133.946328469791 1624.082 1653.973 1639.0275 160.573189622812 160.042965198998 160.308077410905 1630.904 1660.701 1645.8025 1 1 787 1 NA 0 -1 1
"722" "c8.l54" 54 8 "St.Fs.55.06_28_2018" 782 783 1601.107 1630.904 14.5367441345399 174.603636401197 1601.15932006459 1599.96134464979 7.5367441345399 181.603636401197 174.071014613193 177.945447509962 180.630088427939 162.291008470876 160.573189622812 161.432099046844 1601.107 1630.904 1616.0055 184.717047874884 183.311209691877 184.01412878338 1601.107 1630.904 1616.0055 1 1 787 1 NA -1 0 1
"244" "c3.l56" 56 3 "St.Fs.55.06_28_2018" 824 810 1646.32 1676.269 5.8932012193967 176.311209691877 1687.93934836531 1664.16420048743 -1.1067987806033 183.311209691877 185.944237624001 185.129490017004 185.811743565036 48.4763308341873 49.0437908075999 48.7600608208936 1646.32 1676.269 1661.2945 70.7970060775999 71.6199176507518 71.2084618641759 1644.624 1674.617 1659.6205 1 1 814 2 NA 1 0 1
"339" "c4.l55" 55 4 "St.Fs.55.06_28_2018" 800 810 1614.63 1644.624 10.4225245432964 176.311209691877 1633.64823882399 1651.03353377907 3.4225245432964 183.311209691877 180.726831226468 180.630088427939 185.129490017004 73.5419617436184 70.7970060775999 72.1694839106092 1614.63 1644.624 1629.627 92.7110465173395 90.4538970327041 91.5824717750218 1615.263 1645.287 1630.275 1 1 814 2 NA 0 1 1
"340" "c4.l56" 56 4 "St.Fs.55.06_28_2018" 824 810 1644.624 1674.617 5.8932012193967 176.311209691877 1687.93934836531 1664.16420048743 -1.1067987806033 183.311209691877 185.944237624001 185.129490017004 185.811743565036 70.7970060775999 71.6199176507518 71.2084618641759 1644.624 1674.617 1659.6205 90.4538970327041 91.5017742122107 90.9778356224574 1645.287 1675.31 1660.2985 0 1 814 0 1 0 0 0
"341" "c4.l57" 57 4 "St.Fs.55.06_28_2018" 824 836 1674.617 1704.61 5.8932012193967 177.007948891425 1687.93934836531 1704.90902871404 -1.1067987806033 184.007948891425 185.890935380983 185.811743565036 185.800195992035 71.6199176507518 71.6153979306793 71.6176577907156 1674.617 1704.61 1689.6135 91.5017742122107 91.4960189018271 91.4988965570189 1675.31 1705.334 1690.322 1 1 814 2 NA 0 -1 1
"435" "c5.l55" 55 5 "St.Fs.55.06_28_2018" 800 810 1615.263 1645.287 10.4225245432964 176.311209691877 1633.64823882399 1651.03353377907 3.4225245432964 183.311209691877 180.726831226468 180.630088427939 185.129490017004 92.7110465173395 90.4538970327041 91.5824717750218 1615.263 1645.287 1630.275 110.08862804118 108.273695375182 109.181161708181 1618.581 1648.562 1633.5715 1 1 814 1 NA -1 1 1
"436" "c5.l56" 56 5 "St.Fs.55.06_28_2018" 824 810 1645.287 1675.31 5.8932012193967 176.311209691877 1687.93934836531 1664.16420048743 -1.1067987806033 183.311209691877 185.944237624001 185.129490017004 185.811743565036 90.4538970327041 91.5017742122107 90.9778356224574 1645.287 1675.31 1660.2985 108.273695375182 109.525513338019 108.8996043566 1648.562 1678.542 1663.552 0 1 814 0 NA -1 0 1
"437" "c5.l57" 57 5 "St.Fs.55.06_28_2018" 824 836 1675.31 1705.334 5.8932012193967 177.007948891425 1687.93934836531 1704.90902871404 -1.1067987806033 184.007948891425 185.890935380983 185.811743565036 185.800195992035 91.5017742122107 91.4960189018271 91.4988965570189 1675.31 1705.334 1690.322 109.525513338019 109.518637913054 109.522075625537 1678.542 1708.523 1693.5325 1 1 814 1 NA -1 -1 1
"52" "c1.l56" 56 1 "St.Fs.55.06_28_2018" 824 810 1644.486 1674.418 5.8932012193967 176.311209691877 1687.93934836531 1664.16420048743 -1.1067987806033 183.311209691877 185.944237624001 185.129490017004 185.811743565036 -1.1067987806033 -1.1067987806033 -1.1067987806033 1644.486 1674.418 1659.452 24.7594652051786 25.0554947133538 24.9074799592662 1645.514 1675.464 1660.489 1 1 825 2 NA 1 1 1
"53" "c1.l57" 57 1 "St.Fs.55.06_28_2018" 824 836 1674.418 1704.349 5.8932012193967 177.007948891425 1687.93934836531 1704.90902871404 -1.1067987806033 184.007948891425 185.890935380983 185.811743565036 185.800195992035 -1.1067987806033 -1.1067987806033 -1.1067987806033 1674.418 1704.349 1687.93934836531 25.0554947133538 25.0538688150753 25.0546817642145 1675.464 1705.414 1690.439 1 1 825 1 NA 1 0 1
"148" "c2.l56" 56 2 "St.Fs.55.06_28_2018" 824 810 1645.514 1675.464 5.8932012193967 176.311209691877 1687.93934836531 1664.16420048743 -1.1067987806033 183.311209691877 185.944237624001 185.129490017004 185.811743565036 24.7594652051786 25.0554947133538 24.9074799592662 1645.514 1675.464 1660.489 48.4763308341873 49.0437908075999 48.7600608208936 1646.32 1676.269 1661.2945 0 1 825 0 NA 0 1 1
"149" "c2.l57" 57 2 "St.Fs.55.06_28_2018" 824 836 1675.464 1705.414 5.8932012193967 177.007948891425 1687.93934836531 1704.90902871404 -1.1067987806033 184.007948891425 185.890935380983 185.811743565036 185.800195992035 25.0554947133538 25.0538688150753 25.0546817642145 1675.464 1705.414 1690.439 49.0437908075999 49.040674117647 49.0422324626235 1676.269 1706.219 1691.244 0 1 825 0 1 0 0 0
"150" "c2.l58" 58 2 "St.Fs.55.06_28_2018" 835 836 1705.414 1735.364 6.48005649124514 177.007948891425 1706.32929719313 1704.90902871404 -0.51994350875486 184.007948891425 184.533358058117 185.800195992035 185.203939411807 25.0538688150753 25.5567711604276 25.3053199877514 1705.414 1735.364 1720.389 49.040674117647 49.4665997384919 49.2536369280695 1706.219 1736.169 1721.194 1 1 825 1 NA 0 -1 1
"245" "c3.l57" 57 3 "St.Fs.55.06_28_2018" 824 836 1676.269 1706.219 5.8932012193967 177.007948891425 1687.93934836531 1704.90902871404 -1.1067987806033 184.007948891425 185.890935380983 185.811743565036 185.800195992035 49.0437908075999 49.040674117647 49.0422324626235 1676.269 1706.219 1691.244 71.6199176507518 71.6153979306793 71.6176577907156 1674.617 1704.61 1689.6135 0 1 825 0 NA -1 0 1
"54" "c1.l58" 58 1 "St.Fs.55.06_28_2018" 835 836 1704.349 1734.281 6.48005649124514 177.007948891425 1706.32929719313 1704.90902871404 -0.51994350875486 184.007948891425 184.533358058117 185.800195992035 185.203939411807 -1.1067987806033 -0.51994350875486 -1.1067987806033 1704.349 1734.281 1706.32929719313 25.0538688150753 25.5567711604276 25.3053199877514 1705.414 1735.364 1720.389 1 1 861 1 NA 0 1 1
"55" "c1.l59" 59 1 "St.Fs.55.06_28_2018" NA 875 1734.281 1764.212 7.71412001977696 173.412326717752 1762.50384811983 1777.49859426023 0.714120019776955 180.412326717752 180.322732627595 185.203939411807 182.387551510506 -0.51994350875486 0.714120019776955 -0.51994350875486 1734.281 1764.212 1762.50384811983 25.5567711604276 26.3942872724562 25.9755292164419 1735.364 1765.315 1750.3395 0 1 861 0 1 0 0 0
"57" "c1.l60" 60 1 "St.Fs.55.06_28_2018" 877 885 1764.212 1794.144 8.17475254039918 175.426755711403 1783.47183266028 1798.39829253148 1.17475254039918 182.426755711403 181.865576340846 182.387551510506 181.917045200557 0.714120019776955 1.17475254039918 0.714120019776955 1764.212 1794.144 1783.47183266028 26.3942872724562 26.7886725046376 26.5914798885469 1765.315 1795.265 1780.29 1 1 861 1 NA 0 -1 1
"1501" "c2.l58" 58 2 "St.Fs.55.06_28_2018" 835 836 1705.414 1735.364 6.48005649124514 177.007948891425 1706.32929719313 1704.90902871404 -0.51994350875486 184.007948891425 184.533358058117 185.800195992035 185.203939411807 25.0538688150753 25.5567711604276 25.3053199877514 1705.414 1735.364 1720.389 49.040674117647 49.4665997384919 49.2536369280695 1706.219 1736.169 1721.194 1 1 861 1 NA -1 1 1
"151" "c2.l59" 59 2 "St.Fs.55.06_28_2018" NA 875 1735.364 1765.315 7.71412001977696 173.412326717752 1762.50384811983 1777.49859426023 0.714120019776955 180.412326717752 180.322732627595 185.203939411807 182.387551510506 25.5567711604276 26.3942872724562 25.9755292164419 1735.364 1765.315 1750.3395 49.4665997384919 49.9405201724626 49.7035599554773 1736.169 1766.119 1751.144 1 1 861 1 NA -1 0 1
"438" "c5.l58" 58 5 "St.Fs.55.06_28_2018" 835 836 1705.334 1735.357 6.48005649124514 177.007948891425 1706.32929719313 1704.90902871404 -0.51994350875486 184.007948891425 184.533358058117 185.800195992035 185.203939411807 91.4960189018271 91.7856998940898 91.6408593979585 1705.334 1735.357 1720.3455 109.518637913054 109.750482017035 109.634559965045 1708.523 1738.503 1723.513 1 1 873 3 NA 1 2 2
"439" "c5.l59" 59 5 "St.Fs.55.06_28_2018" NA 875 1735.357 1765.38 7.71412001977696 173.412326717752 1762.50384811983 1777.49859426023 0.714120019776955 180.412326717752 180.322732627595 185.203939411807 182.387551510506 91.7856998940898 91.6160756926133 91.7008877933516 1735.357 1765.38 1750.3685 109.750482017035 109.307668189132 109.529075103084 1738.503 1768.484 1753.4935 1 1 873 1 NA 1 1 1
"441" "c5.l60" 60 5 "St.Fs.55.06_28_2018" 877 885 1765.38 1795.404 8.17475254039918 175.426755711403 1783.47183266028 1798.39829253148 1.17475254039918 182.426755711403 181.865576340846 182.387551510506 181.917045200557 91.6160756926133 91.8422078683569 91.7291417804851 1765.38 1795.404 1780.392 109.307668189132 109.488161252811 109.397914720972 1768.484 1798.464 1783.474 0 1 873 0 NA 1 0 1
"534" "c6.l58" 58 6 "St.Fs.55.06_28_2018" 835 836 1708.523 1738.503 6.48005649124514 177.007948891425 1706.32929719313 1704.90902871404 -0.51994350875486 184.007948891425 184.533358058117 185.800195992035 185.203939411807 109.518637913054 109.750482017035 109.634559965045 1708.523 1738.503 1723.513 134.880364665967 135.030819746747 134.955592206357 1713.755 1743.645 1728.7 1 1 873 3 NA 0 2 2
"535" "c6.l59" 59 6 "St.Fs.55.06_28_2018" NA 875 1738.503 1768.484 7.71412001977696 173.412326717752 1762.50384811983 1777.49859426023 0.714120019776955 180.412326717752 180.322732627595 185.203939411807 182.387551510506 109.750482017035 109.307668189132 109.529075103084 1738.503 1768.484 1753.4935 135.030819746747 134.203568970317 134.617194358532 1743.645 1773.536 1758.5905 0 1 873 0 NA 0 1 1
"537" "c6.l60" 60 6 "St.Fs.55.06_28_2018" 877 885 1768.484 1798.464 8.17475254039918 175.426755711403 1783.47183266028 1798.39829253148 1.17475254039918 182.426755711403 181.865576340846 182.387551510506 181.917045200557 109.307668189132 109.488161252811 109.397914720972 1768.484 1798.464 1783.474 134.203568970317 134.319837922687 134.261703446502 1773.536 1803.427 1788.4815 0 1 873 0 1 0 0 0
"631" "c7.l59" 59 7 "St.Fs.55.06_28_2018" NA 875 1743.645 1773.536 7.71412001977696 173.412326717752 1762.50384811983 1777.49859426023 0.714120019776955 180.412326717752 180.322732627595 185.203939411807 182.387551510506 135.030819746747 134.203568970317 134.617194358532 1743.645 1773.536 1758.5905 161.940952143282 160.704480204793 161.322716174038 1750.091 1779.888 1764.9895 0 1 873 0 NA -1 1 1
"633" "c7.l60" 60 7 "St.Fs.55.06_28_2018" 877 885 1773.536 1803.427 8.17475254039918 175.426755711403 1783.47183266028 1798.39829253148 1.17475254039918 182.426755711403 181.865576340846 182.387551510506 181.917045200557 134.203568970317 134.319837922687 134.261703446502 1773.536 1803.427 1788.4815 160.704480204793 160.752384590328 160.728432397561 1779.888 1809.685 1794.7865 0 1 873 0 NA -1 0 1
"571" "c1.l60" 60 1 "St.Fs.55.06_28_2018" 877 885 1764.212 1794.144 8.17475254039918 175.426755711403 1783.47183266028 1798.39829253148 1.17475254039918 182.426755711403 181.865576340846 182.387551510506 181.917045200557 0.714120019776955 1.17475254039918 0.714120019776955 1764.212 1794.144 1783.47183266028 26.3942872724562 26.7886725046376 26.5914798885469 1765.315 1795.265 1780.29 1 1 891 1 NA 0 1 1
"58" "c1.l61" 61 1 "St.Fs.55.06_28_2018" 891 904 1794.144 1824.076 9.8965783127908 172.331383420778 1813.35075 1813.35075 2.8965783127908 179.331383420778 176.434805107987 181.917045200557 186.598307714265 1.17475254039918 -1.02048625965379 -1.02048625965379 1794.144 1824.076 1813.35075 26.7886725046376 25.2525554665147 26.0206139855762 1795.265 1825.215 1810.24 0 1 891 0 1 0 0 0
"59" "c1.l62" 62 1 "St.Fs.55.06_28_2018" 919 923 1824.076 1854.007 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 -1.02048625965379 -3.25933803458851 -3.25933803458851 1824.076 1854.007 1845.12438529895 25.2525554665147 23.5093363758385 24.3809459211766 1825.215 1855.165 1840.19 1 1 891 2 NA 0 -1 1
"154" "c2.l61" 61 2 "St.Fs.55.06_28_2018" 891 904 1795.265 1825.215 9.8965783127908 172.331383420778 1813.35075 1813.35075 2.8965783127908 179.331383420778 176.434805107987 181.917045200557 186.598307714265 26.7886725046376 25.2525554665147 26.0206139855762 1795.265 1825.215 1810.24 50.2741630400296 49.3423969924263 49.8082800162279 1796.069 1826.019 1811.044 1 1 912 1 NA 1 1 1
"155" "c2.l62" 62 2 "St.Fs.55.06_28_2018" 919 923 1825.215 1855.165 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 25.2525554665147 23.5093363758385 24.3809459211766 1825.215 1855.165 1840.19 49.3423969924263 48.0536251996036 48.6980110960149 1826.019 1855.969 1840.994 1 1 912 1 NA 1 0 1
"156" "c2.l63" 63 2 "St.Fs.55.06_28_2018" 925 931 1855.165 1885.115 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 23.5093363758385 23.9887326716058 23.7490345237221 1855.165 1885.115 1870.14 48.0536251996036 48.9725815932655 48.5131033964345 1855.969 1885.919 1870.944 1 1 912 2 NA 1 -1 1
"250" "c3.l61" 61 3 "St.Fs.55.06_28_2018" 891 904 1796.069 1826.019 9.8965783127908 172.331383420778 1813.35075 1813.35075 2.8965783127908 179.331383420778 176.434805107987 181.917045200557 186.598307714265 50.2741630400296 49.3423969924263 49.8082800162279 1796.069 1826.019 1811.044 72.3770840318973 72.0140913797094 72.1955877058033 1794.589 1824.583 1809.586 1 1 912 2 NA 0 1 1
"251" "c3.l62" 62 3 "St.Fs.55.06_28_2018" 919 923 1826.019 1855.969 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 49.3423969924263 48.0536251996036 48.6980110960149 1826.019 1855.969 1840.994 72.0140913797094 71.1530139841695 71.5835526819395 1824.583 1854.576 1839.5795 0 1 912 0 1 0 0 0
"252" "c3.l63" 63 3 "St.Fs.55.06_28_2018" 925 931 1855.969 1885.919 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 48.0536251996036 48.9725815932655 48.5131033964345 1855.969 1885.919 1870.944 71.1530139841695 72.4856539711249 71.8193339776472 1854.576 1884.569 1869.5725 0 1 912 0 NA 0 -1 1
"346" "c4.l61" 61 4 "St.Fs.55.06_28_2018" 891 904 1794.589 1824.583 9.8965783127908 172.331383420778 1813.35075 1813.35075 2.8965783127908 179.331383420778 176.434805107987 181.917045200557 186.598307714265 72.3770840318973 72.0140913797094 72.1955877058033 1794.589 1824.583 1809.586 91.8422078683569 91.9801103051358 91.9111590867463 1795.404 1825.427 1810.4155 1 1 912 1 NA -1 1 1
"347" "c4.l62" 62 4 "St.Fs.55.06_28_2018" 919 923 1824.583 1854.576 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 72.0140913797094 71.1530139841695 71.5835526819395 1824.583 1854.576 1839.5795 91.9801103051358 91.4956855886843 91.73789794691 1825.427 1855.451 1840.439 1 1 912 1 NA -1 0 1
"348" "c4.l63" 63 4 "St.Fs.55.06_28_2018" 925 931 1854.576 1884.569 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 71.1530139841695 72.4856539711249 71.8193339776472 1854.576 1884.569 1869.5725 91.4956855886843 93.192639521997 92.3441625553407 1855.451 1885.474 1870.4625 1 1 912 2 NA -1 -1 1
"444" "c5.l63" 63 5 "St.Fs.55.06_28_2018" 925 931 1855.451 1885.474 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 91.4956855886843 93.192639521997 92.3441625553407 1855.451 1885.474 1870.4625 109.937172931095 111.964392778395 110.950782854745 1858.426 1888.406 1873.416 1 1 937 2 NA 2 0 2
"539" "c6.l62" 62 6 "St.Fs.55.06_28_2018" 919 923 1828.445 1858.426 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 110.080146153419 109.937172931095 110.008659542257 1828.445 1858.426 1843.4355 135.550815156417 135.888338108817 135.719576632617 1833.318 1863.208 1848.263 1 1 937 2 NA 1 1 1
"540" "c6.l63" 63 6 "St.Fs.55.06_28_2018" 925 931 1858.426 1888.406 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 109.937172931095 111.964392778395 110.950782854745 1858.426 1888.406 1873.416 135.888338108817 138.380313597966 137.134325853391 1863.208 1893.099 1878.1535 0 1 937 0 NA 1 0 1
"541" "c6.l64" 64 6 "St.Fs.55.06_28_2018" 944 941 1888.406 1918.387 8.35371354753246 182.671068692169 1905.18769548004 1900.14412131299 1.35371354753246 189.671068692169 188.384882326183 193.523229447403 189.690430597815 111.964392778395 114.295395925471 113.129894351933 1888.406 1918.387 1903.3965 138.380313597966 140.188139702073 139.284226650019 1893.099 1922.99 1908.0445 1 1 937 1 NA 1 -1 1
"635" "c7.l62" 62 7 "St.Fs.55.06_28_2018" 919 923 1833.318 1863.208 5.97951374034621 177.94075595449 1845.12438529895 1858.00476707727 -1.02048625965379 184.94075595449 186.406780564932 186.598307714265 190.118426210419 135.550815156417 135.888338108817 135.719576632617 1833.318 1863.208 1848.263 162.663549267299 163.512545437191 163.088047352245 1839.482 1869.279 1854.3805 1 1 937 3 NA 0 1 1
"636" "c7.l63" 63 7 "St.Fs.55.06_28_2018" 925 931 1863.208 1893.099 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 135.888338108817 138.380313597966 137.134325853391 1863.208 1893.099 1878.1535 163.512545437191 166.499238836673 165.005892136932 1869.279 1899.075 1884.177 0 1 937 0 1 0 0 0
"637" "c7.l64" 64 7 "St.Fs.55.06_28_2018" 944 941 1893.099 1922.99 8.35371354753246 182.671068692169 1905.18769548004 1900.14412131299 1.35371354753246 189.671068692169 188.384882326183 193.523229447403 189.690430597815 138.380313597966 140.188139702073 139.284226650019 1893.099 1922.99 1908.0445 166.499238836673 167.750159267935 167.124699052304 1899.075 1928.872 1913.9735 1 1 937 1 NA 0 -1 1
"732" "c8.l63" 63 8 "St.Fs.55.06_28_2018" 925 931 1869.279 1899.075 3.74066196541149 179.244704140576 1872.11558304221 1877.86656601715 -3.25933803458851 186.244704140576 189.591286207738 190.118426210419 193.523229447403 163.512545437191 166.499238836673 165.005892136932 1869.279 1899.075 1884.177 186.244704140576 189.671068692169 187.957886416373 1869.279 1899.075 1877.86656601715 1 1 937 1 NA -1 0 1
"6371" "c7.l64" 64 7 "St.Fs.55.06_28_2018" 944 941 1893.099 1922.99 8.35371354753246 182.671068692169 1905.18769548004 1900.14412131299 1.35371354753246 189.671068692169 188.384882326183 193.523229447403 189.690430597815 138.380313597966 140.188139702073 139.284226650019 1893.099 1922.99 1908.0445 166.499238836673 167.750159267935 167.124699052304 1899.075 1928.872 1913.9735 1 1 978 1 NA 0 2 2
"638" "c7.l65" 65 7 "St.Fs.55.06_28_2018" 957 941 1922.99 1952.881 9.65217465126586 183.449983887231 1933.1088125 1933.1088125 2.65217465126586 190.449983887231 187.797809235965 189.690430597815 198.651972788103 140.188139702073 138.393378883613 139.290759292843 1922.99 1952.881 1937.9355 167.750159267935 167.257510529724 167.50383489883 1928.872 1958.669 1943.7705 0 1 978 0 NA 0 1 1
"639" "c7.l66" 66 7 "St.Fs.55.06_28_2018" 976 941 1952.881 1982.772 0 184.094872734266 1960.40133654786 1960.40133654786 -7 191.094872734266 198.094872734266 198.651972788103 199.526532707704 138.393378883613 139.033469288768 138.71342408619 1952.881 1982.772 1967.8265 167.257510529724 168.024674491198 167.641092510461 1958.669 1988.466 1973.5675 0 1 978 0 1 0 0 0
"640" "c7.l67" 67 7 "St.Fs.55.06_28_2018" 988 992 1982.772 2012.662 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 139.033469288768 141.516677187347 140.275073238058 1982.772 2012.662 1997.717 168.024674491198 170.710408440403 169.3675414658 1988.466 2018.263 2003.3645 1 1 978 1 NA 0 -1 1
"733" "c8.l64" 64 8 "St.Fs.55.06_28_2018" 944 941 1899.075 1928.872 8.35371354753246 182.671068692169 1905.18769548004 1900.14412131299 1.35371354753246 189.671068692169 188.384882326183 193.523229447403 189.690430597815 166.499238836673 167.750159267935 167.124699052304 1899.075 1928.872 1913.9735 189.671068692169 190.449983887231 190.0605262897 1899.075 1928.872 1900.14412131299 1 1 978 1 NA -1 2 2
"734" "c8.l65" 65 8 "St.Fs.55.06_28_2018" 957 941 1928.872 1958.669 9.65217465126586 183.449983887231 1933.1088125 1933.1088125 2.65217465126586 190.449983887231 187.797809235965 189.690430597815 198.651972788103 167.750159267935 167.257510529724 167.50383489883 1928.872 1958.669 1943.7705 190.449983887231 191.094872734266 190.772428310749 1928.872 1958.669 1933.1088125 0 1 978 0 NA -1 1 1
"735" "c8.l66" 66 8 "St.Fs.55.06_28_2018" 976 941 1958.669 1988.466 0 184.094872734266 1960.40133654786 1960.40133654786 -7 191.094872734266 198.094872734266 198.651972788103 199.526532707704 167.257510529724 168.024674491198 167.641092510461 1958.669 1988.466 1973.5675 191.094872734266 191.981922370748 191.538397552507 1958.669 1988.466 1960.40133654786 0 1 978 0 NA -1 0 1
"255" "c3.l66" 66 3 "St.Fs.55.06_28_2018" 976 941 1945.818 1975.768 0 184.094872734266 1960.40133654786 1960.40133654786 -7 191.094872734266 198.094872734266 198.651972788103 199.526532707704 46.616167455509 46.8522111778093 46.7341893166591 1945.818 1975.768 1960.793 70.7523821492635 71.0946849017953 70.9235335255294 1944.555 1974.548 1959.5515 0 1 985 0 NA 1 1 1
"256" "c3.l67" 67 3 "St.Fs.55.06_28_2018" 988 992 1975.768 2005.718 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 46.8522111778093 48.6914615031634 47.7718363404863 1975.768 2005.718 1990.743 71.0946849017953 73.103287705822 72.0989863038087 1974.548 2004.541 1989.5445 1 1 985 1 NA 1 0 1
"350" "c4.l65" 65 4 "St.Fs.55.06_28_2018" 957 941 1914.562 1944.555 9.65217465126586 183.449983887231 1933.1088125 1933.1088125 2.65217465126586 190.449983887231 187.797809235965 189.690430597815 198.651972788103 75.5985480835171 70.7523821492635 73.1754651163903 1914.562 1944.555 1929.5585 95.8954241574833 92.0081432375905 93.9517836975369 1915.497 1945.521 1930.509 1 1 985 2 NA 0 2 2
"351" "c4.l66" 66 4 "St.Fs.55.06_28_2018" 976 941 1944.555 1974.548 0 184.094872734266 1960.40133654786 1960.40133654786 -7 191.094872734266 198.094872734266 198.651972788103 199.526532707704 70.7523821492635 71.0946849017953 70.9235335255294 1944.555 1974.548 1959.5515 92.0081432375905 92.4440239015196 92.226083569555 1945.521 1975.544 1960.5325 0 1 985 0 NA 0 1 1
"352" "c4.l67" 67 4 "St.Fs.55.06_28_2018" 988 992 1974.548 2004.541 1.46305086861554 184.981922370748 1992.64311320728 1997.94241614105 -5.53694913138446 191.981922370748 197.589947140688 199.526532707704 200.920380268795 71.0946849017953 73.103287705822 72.0989863038087 1974.548 2004.541 1989.5445 92.4440239015196 94.6017683945831 93.5228961480514 1975.544 2005.568 1990.556 0 1 985 0 1 0 0 0
"353" "c4.l68" 68 4 "St.Fs.55.06_28_2018" NA 992 2004.541 2034.535 1.70433456887851 187.852415864259 2022.9275 2022.9275 -5.29566543112149 194.852415864259 200.148081295381 200.920380268795 204.592806933233 73.103287705822 74.7819592025459 73.942623454184 2004.541 2034.535 2019.538 94.6017683945831 96.6733895444019 95.6375789694925 2005.568 2035.591 2020.5795 1 1 985 2 NA 0 -1 1
